Fecha,Pasajero,Costo,Peajes,Espera,Parking,Extra,Total,cantidad_pasajeros,Tipo_Servicio,Ubicación,venta,fecha,total_usd,clima,temperatura,autopista,trafico,feriado,genero,Rating,Review,Aceptado
19/11/2024,,12.858133429469545,,,,,0.0,2,Ejecutivo,Aeroparque,1335.0346439958983,19/11/2024,12.858133429469545,Niebla,30.470563943120627,AU 9 de Julio Sur,Medio,No,M,0,,False
19/11/2024,,8.572088952979696,,,,,0.0,1,Auto,Aeroparque,1496.8746470267843,19/11/2024,8.572088952979696,Niebla,27.23328523629954,AU 9 de Julio Sur,Medio,No,U,0,,False
19/11/2024,,12.858133429469545,,,,,0.0,1,Ejecutivo,Aeroparque,1374.8198601715462,19/11/2024,12.858133429469545,Niebla,20.749441605225783,AU 9 de Julio Sur,Medio,No,M,0,,False
19/11/2024,,7.6236183765916845,,,,,0.0,4,Utilitario,Puerto Madero,1360.3539966611906,19/11/2024,7.6236183765916845,Niebla,23.957140904240617,AU 9 de Julio Sur,Medio,No,M,0,,False
19/11/2024,,6.353015313826404,,,,,0.0,2,Auto,Puerto Madero,1479.8454084381926,19/11/2024,6.353015313826404,Niebla,23.38269668604245,AU 9 de Julio Sur,Medio,No,F,0,,False
19/11/2024,,10.286506743575634,,,,,0.0,4,Utilitario,Aeroparque,1407.9668862119854,19/11/2024,10.286506743575634,Niebla,27.7062741638846,AU 9 de Julio Sur,Medio,No,U,0,,False
19/11/2024,,4.150513099065134,,,,,0.0,2,Auto,Hipódromo Palermo,1400.9191536457374,19/11/2024,4.150513099065134,Niebla,28.905359584894498,AU 9 de Julio Sur,Medio,No,F,0,,False
19/11/2024,,17.144177905959392,,,,,0.0,1,Minivan,Aeroparque,1315.7582957817742,19/11/2024,17.144177905959392,Niebla,20.563969410114566,AU 9 de Julio Sur,Medio,No,U,0,,False
19/11/2024,,4.150513099065134,,,,,0.0,1,Utilitario,Recoleta,1487.1407679075994,19/11/2024,4.150513099065134,Niebla,33.92075254784786,AU 9 de Julio Sur,Medio,No,U,0,,False
19/11/2024,,4.150513099065134,,,,,0.0,3,Auto,Palermo Soho,1479.2949411359339,19/11/2024,4.150513099065134,Niebla,34.38649170437779,AU 9 de Julio Sur,Medio,No,M,0,,False
19/11/2024,,,,,,,0.0,2,Utilitario,Caballito,1315.0890692836947,19/11/2024,,Niebla,13.402166622993189,AU 9 de Julio Sur,Medio,No,M,0,,False
19/11/2024,,,,,,,0.0,2,Ejecutivo,Desconocido,1325.4646476277771,19/11/2024,,Niebla,26.846196871064084,AU 9 de Julio Sur,Medio,No,M,0,,False
19/11/2024,,10.286506743575634,,,,,0.0,1,Utilitario,Aeroparque,1331.8958314554006,19/11/2024,10.286506743575634,Niebla,13.505310761178812,AU 9 de Julio Sur,Medio,No,U,0,,False
19/11/2024,,34.347555190816074,,,,,0.0,2,Utilitario,Centro de Buenos Aires,1325.4023554775126,19/11/2024,34.347555190816074,Niebla,33.90646329317619,AU 9 de Julio Sur,Medio,No,M,0,,False
19/11/2024,,,,,,,0.0,1,Utilitario,Belgrano,1330.8610408265013,19/11/2024,,Niebla,11.034060934207137,AU 9 de Julio Sur,Medio,No,F,0,,False
19/11/2024,,,,,,,0.0,4,Minivan,Desconocido,1379.5961380127103,19/11/2024,,Niebla,33.5856502179862,AU 9 de Julio Sur,Medio,No,M,0,,False
19/11/2024,,7.6236183765916845,,,,,0.0,4,Utilitario,Puerto Madero,1364.5537109756362,19/11/2024,7.6236183765916845,Niebla,16.517144992124546,AU 9 de Julio Sur,Medio,No,U,0,,False
19/11/2024,,12.858133429469545,0.0539845758354755,,,,0.0,2,Ejecutivo,Aeroparque,1485.601994876439,19/11/2024,12.858133429469545,Niebla,19.676192035368505,AU 9 de Julio Sur,Medio,No,M,0,,False
19/11/2024,,7.9962587090383055,,,,,0.0,2,Auto,Alto Palermo,1309.3607742046327,19/11/2024,7.9962587090383055,Niebla,23.369726697644882,AU 9 de Julio Sur,Medio,No,F,0,,False
19/11/2024,,4.0728712858992475,0.0,,,,0.0,4,Auto,Palermo Soho,1426.5300457422352,19/11/2024,4.0728712858992475,Niebla,23.762346963095005,AU 9 de Julio Sur,Medio,No,F,0,,False
19/11/2024,,8.572088952979696,0.0539845758354755,,,,0.0,2,Auto,Aeroparque,1467.9948812400262,19/11/2024,8.572088952979696,Niebla,34.51160209358646,AU 9 de Julio Sur,Medio,No,M,0,,False
19/11/2024,,,,,,,0.0,4,Auto,Belgrano,1351.049454249744,19/11/2024,,Niebla,11.402531340862968,AU 9 de Julio Sur,Medio,No,F,0,,False
19/11/2024,,4.150513099065134,0.0,,,,0.0,3,Utilitario,Almagro,1374.1341955430003,19/11/2024,4.150513099065134,Niebla,26.544640865077117,AU 9 de Julio Sur,Medio,No,M,0,,False
19/11/2024,,9.595510450845968,,,,,0.0,2,Utilitario,Alto Palermo,1496.5375274991022,19/11/2024,9.595510450845968,Niebla,34.70392257044982,AU 9 de Julio Sur,Medio,No,M,0,,False
19/11/2024,,4.150513099065134,,,,,0.0,3,Utilitario,Belgrano,1395.4255931523749,19/11/2024,4.150513099065134,Niebla,24.922148867610204,AU 9 de Julio Sur,Medio,No,U,0,,False
19/11/2024,,11.99438806355746,,,,,0.0,4,Ejecutivo,Alto Palermo,1403.8511022778232,19/11/2024,11.99438806355746,Niebla,28.486154950798326,AU 9 de Julio Sur,Medio,No,M,0,,False
19/11/2024,,34.347555190816074,,,,,0.0,3,Utilitario,Centro de Buenos Aires,1422.1497741710555,19/11/2024,34.347555190816074,Niebla,15.655980369419947,AU 9 de Julio Sur,Medio,No,F,0,,False
19/11/2024,,39.021128002879536,0.8024691358024691,,,,0.0,4,Utilitario,Recoleta,1473.4176445788812,19/11/2024,39.021128002879536,Niebla,23.12494834459639,AU 9 de Julio Sur,Medio,No,U,0,,False
19/11/2024,,10.286506743575634,,,,,0.0,3,Utilitario,Aeroparque,1323.5632604988932,19/11/2024,10.286506743575634,Niebla,20.208945528080598,AU 9 de Julio Sur,Medio,No,U,0,,False
19/11/2024,,4.150513099065134,,,,,0.0,1,Ejecutivo,Almagro,1476.069146307449,19/11/2024,4.150513099065134,Niebla,23.045987515406125,AU 9 de Julio Sur,Medio,No,U,0,,False
19/11/2024,,28.622962659013396,,,,,0.0,1,Auto,Centro de Buenos Aires,1415.474060836514,19/11/2024,28.622962659013396,Niebla,30.368898173923125,AU 9 de Julio Sur,Medio,No,F,0,,False
19/11/2024,,34.347555190816074,,,,,0.0,2,Utilitario,Centro de Buenos Aires,1384.719161327592,19/11/2024,34.347555190816074,Niebla,30.161102955533668,AU 9 de Julio Sur,Medio,No,M,0,,False
19/11/2024,,4.150513099065134,,,,,0.0,4,Auto,Palermo Soho,1369.9792711456948,19/11/2024,4.150513099065134,Niebla,32.95266515442813,AU 9 de Julio Sur,Medio,No,F,0,,False
19/11/2024,,28.622962659013396,0.1464872944693572,,,,0.0,3,Auto,Centro de Buenos Aires,1499.5823845659854,19/11/2024,28.622962659013396,Niebla,33.53454266606906,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,,,,,,0.0,3,Utilitario,Caballito,1420.0951342349263,20/11/2024,,Niebla,24.997943503401107,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,42.934443988520094,,,,,0.0,2,Ejecutivo,Centro de Buenos Aires,1359.7405383019425,20/11/2024,42.934443988520094,Niebla,27.73693570207386,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,6.109306928848872,0.0,,,,0.0,3,Ejecutivo,Palermo Soho,1476.9253901847815,20/11/2024,6.109306928848872,Niebla,27.356702161878975,AU 9 de Julio Sur,Medio,No,U,0,,False
20/11/2024,,2.9736715606747044,0.233502538071066,,,,0.0,3,Utilitario,Retiro,1336.3175431016132,20/11/2024,2.9736715606747044,Niebla,29.51746358519794,AU 9 de Julio Sur,Medio,No,U,0,,False
20/11/2024,,9.595510450845968,0.0091743119266055,,,,0.0,3,Utilitario,Alto Palermo,1432.2666700267482,20/11/2024,9.595510450845968,Niebla,30.737336311033445,AU 9 de Julio Sur,Medio,No,F,0,,False
20/11/2024,,4.141184251030034,,,,,0.0,2,Auto,La Boca,1422.5445600780995,20/11/2024,4.141184251030034,Niebla,33.095775948264624,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,8.572088952979696,0.0539845758354755,,,,0.0,2,Auto,Aeroparque,1317.677793051274,20/11/2024,8.572088952979696,Niebla,18.166286733952383,AU 9 de Julio Sur,Medio,No,F,0,,False
20/11/2024,,8.572088952979696,,,,,0.0,2,Auto,Aeroparque,1355.1771144567458,20/11/2024,8.572088952979696,Niebla,31.9111199082156,AU 9 de Julio Sur,Medio,No,F,0,,False
20/11/2024,,28.622962659013396,,,,,0.0,4,Auto,Centro de Buenos Aires,1477.7118958490792,20/11/2024,28.622962659013396,Niebla,25.0260645882151,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,,,,,,0.0,1,Minivan,Recoleta,1347.812577091188,20/11/2024,,Niebla,14.929668495927377,AU 9 de Julio Sur,Medio,No,U,0,,False
20/11/2024,,32.51760666906628,0.8024691358024691,9.0,,,32.51760666906628,1,Auto,Recoleta,1366.2296217862793,20/11/2024,32.51760666906628,Niebla,11.420033784472007,AU 9 de Julio Sur,Medio,No,U,0,,True
20/11/2024,,10.286506743575634,,,,,0.0,2,Utilitario,Aeroparque,1391.5970595028236,20/11/2024,10.286506743575634,Niebla,12.589592205650062,AU 9 de Julio Sur,Medio,No,U,0,,False
20/11/2024,,17.144177905959392,,,,,0.0,1,Minivan,Aeroparque,1385.6205174498004,20/11/2024,17.144177905959392,Niebla,24.894634666900334,AU 9 de Julio Sur,Medio,No,U,0,,False
20/11/2024,,4.887445543079097,,,,,0.0,4,Utilitario,Palermo Soho,1456.8698506061726,20/11/2024,4.887445543079097,Niebla,27.348438953789493,AU 9 de Julio Sur,Medio,No,U,0,,False
20/11/2024,,28.622962659013396,0.1464872944693572,,,,0.0,1,Auto,Centro de Buenos Aires,1316.2311999527512,20/11/2024,28.622962659013396,Niebla,27.72154074014538,AU 9 de Julio Sur,Medio,No,F,0,,False
20/11/2024,,39.021128002879536,,,,,0.0,2,Utilitario,Recoleta,1333.6757272547513,20/11/2024,39.021128002879536,Niebla,13.622736579118452,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,4.141184251030034,,,,,0.0,3,Auto,Belgrano,1383.5957777859792,20/11/2024,4.141184251030034,Niebla,20.912944624157223,AU 9 de Julio Sur,Medio,No,F,0,,False
20/11/2024,,4.141184251030034,,,,,0.0,2,Premium,Recoleta,1336.644732546541,20/11/2024,4.141184251030034,Niebla,18.371140390760115,AU 9 de Julio Sur,Medio,No,F,0,,False
20/11/2024,,8.572088952979696,,,,,0.0,1,Auto,Aeroparque,1344.637729036117,20/11/2024,8.572088952979696,Niebla,30.076327939600773,AU 9 de Julio Sur,Medio,No,F,0,,False
20/11/2024,,9.595510450845968,,,,,0.0,4,Utilitario,Alto Palermo,1416.61720640166,20/11/2024,9.595510450845968,Niebla,20.43139874279438,AU 9 de Julio Sur,Medio,No,U,0,,False
20/11/2024,,65.03521333813256,,,,,0.0,4,Minivan,Recoleta,1448.2847070119988,20/11/2024,65.03521333813256,Niebla,17.740386171456166,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,30.312250344680347,,,,,0.0,2,Utilitario,Caballito,1467.7150773133974,20/11/2024,30.312250344680347,Niebla,31.573810641330347,AU 9 de Julio Sur,Medio,No,F,0,,False
20/11/2024,,4.141184251030034,,,,,0.0,2,Minivan,Desconocido,1412.2756396315708,20/11/2024,4.141184251030034,Niebla,23.512493536290183,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,4.141184251030034,,,,,0.0,4,Utilitario,Recoleta,1416.7621237299672,20/11/2024,4.141184251030034,Niebla,32.60103006671443,AU 9 de Julio Sur,Medio,No,U,0,,False
20/11/2024,,10.286506743575634,0.0539845758354755,,,,0.0,1,Utilitario,Aeroparque,1370.1576693250156,20/11/2024,10.286506743575634,Niebla,25.85285350855806,AU 9 de Julio Sur,Medio,No,F,0,,False
20/11/2024,,4.141184251030034,0.233502538071066,,,,0.0,3,Utilitario,Retiro,1313.8462633054535,20/11/2024,4.141184251030034,Niebla,11.858107153059796,AU 9 de Julio Sur,Medio,No,U,0,,False
20/11/2024,,8.572088952979696,,,,,0.0,3,Auto,Aeroparque,1415.8231158257197,20/11/2024,8.572088952979696,Niebla,19.052396379337807,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,39.021128002879536,0.8024691358024691,8.0,,,39.021128002879536,1,Utilitario,Recoleta,1469.1952387592146,20/11/2024,39.021128002879536,Niebla,27.06207484814849,AU 9 de Julio Sur,Medio,No,M,0,,True
20/11/2024,,8.572088952979696,0.0539845758354755,,,,0.0,3,Auto,Aeroparque,1454.0037582849216,20/11/2024,8.572088952979696,Niebla,28.14237642603384,AU 9 de Julio Sur,Medio,No,F,0,,False
20/11/2024,,34.347555190816074,,,,,0.0,4,Utilitario,Centro de Buenos Aires,1360.8688156716612,20/11/2024,34.347555190816074,Niebla,27.69404650357637,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,4.141184251030034,,,,,0.0,1,Auto,Desconocido,1323.8944602247125,20/11/2024,4.141184251030034,Niebla,21.895049593264922,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,34.347555190816074,,,,,0.0,3,Utilitario,Centro de Buenos Aires,1327.6459492816439,20/11/2024,34.347555190816074,Niebla,19.456909103086947,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,4.141184251030034,0.233502538071066,,,,0.0,3,Auto,Retiro,1325.743479099663,20/11/2024,4.141184251030034,Niebla,34.24079062803746,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,7.9962587090383055,0.0091743119266055,,,,0.0,1,Auto,Alto Palermo,1394.1729312143816,20/11/2024,7.9962587090383055,Niebla,11.5720417861532,AU 9 de Julio Sur,Medio,No,U,0,,False
20/11/2024,,4.887445543079097,0.0,,,,0.0,4,Utilitario,Palermo Soho,1317.0917508420507,20/11/2024,4.887445543079097,Niebla,17.760469554074476,AU 9 de Julio Sur,Medio,No,U,0,,False
20/11/2024,,39.021128002879536,,,,,0.0,4,Utilitario,Recoleta,1478.9425333235124,20/11/2024,39.021128002879536,Niebla,22.25939521843243,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,,,,,,0.0,1,Utilitario,Caballito,1421.2837373374352,20/11/2024,,Niebla,28.78203581657282,AU 9 de Julio Sur,Medio,No,U,0,,False
20/11/2024,,4.141184251030034,,,,,0.0,1,Auto,Desconocido,1341.1315674836862,20/11/2024,4.141184251030034,Niebla,19.988962541304026,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,,,,,,0.0,1,Utilitario,Caballito,1387.728177778649,20/11/2024,,Niebla,21.289305609099937,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,4.141184251030034,,,,,0.0,4,Auto,Retiro,1424.7404352471144,20/11/2024,4.141184251030034,Niebla,24.953697682028704,AU 9 de Julio Sur,Medio,No,M,0,,False
20/11/2024,,,,,,,0.0,4,Utilitario,Cementerio Recoleta,1443.5080602210392,20/11/2024,,Niebla,34.53039977329516,AU 9 de Julio Sur,Medio,No,U,0,,False
20/11/2024,,,,,,,0.0,3,Auto,Almagro,1340.732812983722,20/11/2024,,Niebla,12.86598015420456,AU 9 de Julio Sur,Medio,No,F,0,,False
20/11/2024,,28.622962659013396,,,,,0.0,2,Auto,Centro de Buenos Aires,1436.2444105026188,20/11/2024,28.622962659013396,Niebla,10.187042996824921,AU 9 de Julio Sur,Medio,No,U,0,,False
20/11/2024,,3.727065825927031,0.0,,,,0.0,2,Auto,Almagro,1494.2532512052503,20/11/2024,3.727065825927031,Niebla,20.377760521026413,AU 9 de Julio Sur,Medio,No,M,0,,False
21/11/2024,,12.343808092290763,,,,,0.0,2,Utilitario,Aeroparque,1447.6235129529143,21/11/2024,12.343808092290763,Despejado,20.389714077649927,AU 9 de Julio Sur,Alto,No,U,0,,False
21/11/2024,,,,,,,0.0,4,Ejecutivo,Desconocido,1334.0646070598923,21/11/2024,,Despejado,15.213659267766083,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,68.69511038163215,,,,,0.0,3,Minivan,Centro de Buenos Aires,1440.2089965331643,21/11/2024,68.69511038163215,Despejado,22.338276899367166,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,46.82535360345544,,,,,0.0,4,Utilitario,Recoleta,1427.9413391713797,21/11/2024,46.82535360345544,Despejado,25.889254919767268,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,51.521332786224114,,,,,0.0,2,Ejecutivo,Centro de Buenos Aires,1488.8292545386178,21/11/2024,51.521332786224114,Despejado,32.58593388094758,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,9.14834205191002,,,,,0.0,4,Utilitario,Puerto Madero,1365.9435320223486,21/11/2024,9.14834205191002,Despejado,18.65775703725329,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,5.864934651694916,,,,,0.0,1,Utilitario,Palermo Soho,1424.783435645592,21/11/2024,5.864934651694916,Despejado,29.427945196657408,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,30.312250344680347,,,,,0.0,4,Auto,Caballito,1303.7334357257819,21/11/2024,30.312250344680347,Despejado,15.044838891597408,AU 9 de Julio Sur,Alto,No,U,0,,False
21/11/2024,,5.027317708374686,,,,,0.0,3,Auto,Recoleta,1472.439865816841,21/11/2024,5.027317708374686,Despejado,32.273158515558784,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,,,,,,0.0,4,Auto,La Boca,1317.1059199984763,21/11/2024,,Despejado,34.33608784624994,AU 9 de Julio Sur,Alto,No,U,0,,False
21/11/2024,,51.521332786224114,,,,,0.0,3,Ejecutivo,Centro de Buenos Aires,1485.1504080592235,21/11/2024,51.521332786224114,Despejado,13.378639416133153,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,10.286506743575634,,,,,0.0,3,Auto,Aeroparque,1448.385260754392,21/11/2024,10.286506743575634,Despejado,23.07290901393594,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,39.021128002879536,,,,,0.0,1,Auto,Recoleta,1306.2363934605276,21/11/2024,39.021128002879536,Despejado,16.789124542677524,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,20.573013487151268,0.0539845758354755,,,,0.0,1,Minivan,Aeroparque,1430.7168884349796,21/11/2024,20.573013487151268,Despejado,34.50119173312248,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,,,,,,0.0,2,Ejecutivo,Desconocido,1322.4469826092336,21/11/2024,,Despejado,23.53244751558276,AU 9 de Julio Sur,Alto,No,U,0,,False
21/11/2024,,,,,,,0.0,3,Utilitario,Cementerio Recoleta,1373.7453274200655,21/11/2024,,Despejado,23.869991320661587,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,34.347555190816074,0.1464872944693572,,,,0.0,3,Auto,Centro de Buenos Aires,1496.8136408809828,21/11/2024,34.347555190816074,Despejado,10.945223987368415,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,12.343808092290763,,,,,0.0,2,Utilitario,Aeroparque,1314.0019211765828,21/11/2024,12.343808092290763,Despejado,14.668223603543534,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,11.435427564887524,,,,,0.0,3,Ejecutivo,Puerto Madero,1409.2175284858306,21/11/2024,11.435427564887524,Despejado,17.362303466152888,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,15.247236753183367,,,,,0.0,4,Minivan,Puerto Madero,1422.8186405559572,21/11/2024,15.247236753183367,Despejado,34.82185034280789,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,5.027317708374686,,,,,0.0,3,Auto,Palermo Soho,1477.3514377162226,21/11/2024,5.027317708374686,Despejado,31.495068034869487,AU 9 de Julio Sur,Alto,No,U,0,,False
21/11/2024,,41.217066228979284,,,,,0.0,1,Utilitario,Centro de Buenos Aires,1491.8102257899268,21/11/2024,41.217066228979284,Despejado,17.196140580467212,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,,,,,,0.0,3,Auto,Belgrano,1406.399138347057,21/11/2024,,Despejado,29.426714303365888,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,7.623618376591684,,,,,0.0,1,Auto,Puerto Madero,1484.7429269466556,21/11/2024,7.623618376591684,Despejado,25.62748138521287,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,,,,,,0.0,2,Minivan,Almagro,1333.1098366833642,21/11/2024,,Despejado,11.078253615182101,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,,,,,,0.0,3,Auto,Almagro,1353.8688071406484,21/11/2024,,Despejado,29.74300230552846,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,9.774891086158194,,,,,0.0,1,Minivan,Palermo Soho,1338.899909808935,21/11/2024,9.774891086158194,Despejado,29.813027789356475,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,12.343808092290763,,,,,0.0,2,Utilitario,Aeroparque,1314.1029794313913,21/11/2024,12.343808092290763,Despejado,20.84170673878709,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,5.864934651694916,,,,,0.0,2,Utilitario,Palermo Soho,1434.85935087649,21/11/2024,5.864934651694916,Despejado,16.071519995357356,AU 9 de Julio Sur,Alto,No,U,0,,False
21/11/2024,,10.286506743575634,0.0539845758354755,,,,0.0,4,Auto,Aeroparque,1356.311012729593,21/11/2024,10.286506743575634,Despejado,14.531298104940884,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,5.027317708374686,,,,,0.0,3,Utilitario,Recoleta,1458.4227092183855,21/11/2024,5.027317708374686,Despejado,26.893650786837764,AU 9 de Julio Sur,Alto,No,U,0,,False
21/11/2024,,7.623618376591684,,,,,0.0,1,Auto,Puerto Madero,1413.8660034826096,21/11/2024,7.623618376591684,Despejado,10.475253021280961,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,15.247236753183367,,,,,0.0,1,Minivan,Puerto Madero,1420.1671324859044,21/11/2024,15.247236753183367,Despejado,13.609612320392847,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,46.82535360345544,,16.0,,,46.82535360345544,1,Utilitario,Recoleta,1455.0683410506251,21/11/2024,46.82535360345544,Despejado,18.658317786559806,AU 9 de Julio Sur,Alto,No,M,0,,True
21/11/2024,,45.46837551702051,,,,,0.0,1,Ejecutivo,Caballito,1325.0360903828177,21/11/2024,45.46837551702051,Despejado,14.109389541623909,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,7.623618376591684,,,,,0.0,4,Auto,Puerto Madero,1399.6281590502717,21/11/2024,7.623618376591684,Despejado,10.57362711590213,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,,,,,,0.0,2,Utilitario,Recoleta,1485.5186375711776,21/11/2024,,Despejado,24.911766490562684,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,15.429760115363454,,,,,0.0,3,Ejecutivo,Aeroparque,1436.3281219574164,21/11/2024,15.429760115363454,Despejado,13.745291290522914,AU 9 de Julio Sur,Alto,No,U,0,,False
21/11/2024,,11.435427564887524,,,,,0.0,3,Ejecutivo,Puerto Madero,1350.3009284168159,21/11/2024,11.435427564887524,Despejado,24.308670426709995,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,5.027317708374686,,,,,0.0,1,Auto,La Boca,1459.108598535248,21/11/2024,5.027317708374686,Despejado,19.761679455329634,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,,,,,,0.0,1,Utilitario,Belgrano,1324.6599250544903,21/11/2024,,Despejado,34.453519025601636,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,11.435427564887524,0.2539682539682539,,,,0.0,1,Ejecutivo,Puerto Madero,1342.3619724060434,21/11/2024,11.435427564887524,Despejado,23.4697400678699,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,5.027317708374686,,,,,0.0,4,Utilitario,Almagro,1430.158128136289,21/11/2024,5.027317708374686,Despejado,22.631761128014716,AU 9 de Julio Sur,Alto,No,F,0,,False
21/11/2024,,,,,,,0.0,3,Utilitario,Belgrano,1467.850149054971,21/11/2024,,Despejado,27.248112279102546,AU 9 de Julio Sur,Alto,No,U,0,,False
21/11/2024,,34.347555190816074,,,,,0.0,3,Auto,Centro de Buenos Aires,1415.4365119687798,21/11/2024,34.347555190816074,Despejado,14.3595438238037,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,,,,,,0.0,3,Utilitario,Almagro,1475.161477672703,21/11/2024,,Despejado,16.984721314704025,AU 9 de Julio Sur,Alto,No,M,0,,False
21/11/2024,,41.217066228979284,,,,,0.0,4,Utilitario,Centro de Buenos Aires,1374.4312079651431,21/11/2024,41.217066228979284,Despejado,34.47446657147147,AU 9 de Julio Sur,Alto,No,F,0,,False
